ID,lon,lat
111361,120.645360896,32.465500446
111362,120.650605936,32.4650946421
111363,120.655850871,32.4646886242
111364,120.661095701,32.4642823923
111365,120.666340425,32.4638759464
111366,120.671585043,32.4634692864
111367,120.676829555,32.4630624125
111368,120.682073962,32.4626553246
111369,120.687318263,32.4622480227
111370,120.692562459,32.4618405069
111371,120.697806548,32.4614327772
111372,120.703050531,32.4610248336
111373,120.708294409,32.460616676
111374,120.71353818,32.4602083046
111375,120.718781846,32.4597997194
111376,120.724025405,32.4593909202
111377,120.729268858,32.4589819073
111378,120.734512204,32.4585726805
111379,120.739755445,32.4581632399
111380,120.744998579,32.4577535855
111381,120.750241606,32.4573437174
111382,120.755484527,32.4569336354
111383,120.760727342,32.4565233398
111384,120.76597005,32.4561128304
111385,120.771212651,32.4557021073
111386,120.776455145,32.4552911705
111387,120.781697533,32.45488002
111388,120.786939814,32.4544686559
111389,120.792181989,32.4540570781
111390,120.797424056,32.4536452866
111391,120.802666016,32.4532332815
111392,120.807907869,32.4528210629
111393,120.813149616,32.4524086306
111394,120.818391255,32.4519959847
111395,120.823632787,32.4515831253
111396,120.828874211,32.4511700524
111397,120.834115529,32.4507567659
111398,120.839356739,32.4503432659
111399,120.844597842,32.4499295524
111400,120.849838837,32.4495156254
111401,120.855079725,32.4491014849
111402,120.860320505,32.448687131
111403,120.865561178,32.4482725636
111404,120.870801743,32.4478577828
111405,120.8760422,32.4474427886
111406,120.881282549,32.447027581
111407,120.886522791,32.44661216
111408,120.891762925,32.4461965257
111409,120.897002951,32.445780678
111410,120.902242869,32.445364617
111411,120.907482678,32.4449483427
111412,120.91272238,32.444531855
111413,120.917961974,32.4441151541
111414,120.923201459,32.4436982399
111415,120.928440837,32.4432811124
111416,120.933680106,32.4428637717
111417,120.938919266,32.4424462178
111418,120.944158318,32.4420284507
111419,120.949397262,32.4416104703
111420,120.954636097,32.4411922768
111421,120.959874824,32.4407738701
111422,120.965113442,32.4403552503
111423,120.970351951,32.4399364174
111424,120.975590352,32.4395173713
111425,120.980828644,32.4390981121
111426,120.986066827,32.4386786398
111427,120.991304901,32.4382589545
111428,120.996542866,32.4378390561
111429,121.001780723,32.4374189447
111430,121.00701847,32.4369986202
111431,121.012256108,32.4365780827
111432,121.017493637,32.4361573323
111433,121.022731057,32.4357363688
111434,121.027968367,32.4353151924
111435,121.033205568,32.4348938031
111436,121.03844266,32.4344722008
111437,121.043679643,32.4340503856
111438,121.048916516,32.4336283575
111439,121.054153279,32.4332061165
111440,121.059389933,32.4327836626
111441,121.064626477,32.4323609959
111442,121.069862912,32.4319381163
111443,121.075099237,32.431515024
111444,121.080335452,32.4310917188
111445,121.085571557,32.4306682008
111446,121.090807552,32.43024447
111447,121.096043437,32.4298205265
111448,121.101279213,32.4293963702
111449,121.106514878,32.4289720012
111450,121.111750433,32.4285474195
111451,121.116985878,32.4281226251
111452,121.122221213,32.427697618
111453,121.127456438,32.4272723983
111454,121.132691552,32.4268469659
111455,121.137926556,32.4264213208
111456,121.14316145,32.4259954631
111457,121.148396233,32.4255693929
111458,121.153630905,32.42514311
111459,121.158865467,32.4247166146
111460,121.164099918,32.4242899066
111461,121.169334259,32.423862986
111462,121.174568489,32.423435853
111463,121.179802608,32.4230085074
111464,121.185036616,32.4225809493
111465,121.190270513,32.4221531788
111466,121.1955043,32.4217251958
111467,121.200737975,32.4212970003
111468,121.205971539,32.4208685924
111469,121.211204992,32.4204399721
111470,121.216438334,32.4200111394
111471,121.221671565,32.4195820943
111472,121.226904685,32.4191528368
111473,121.232137693,32.418723367
111474,121.23737059,32.4182936849
111475,121.242603375,32.4178637904
111476,121.247836049,32.4174336836
111477,121.253068611,32.4170033645
111478,121.258301062,32.4165728332
111479,121.263533401,32.4161420896
111480,121.268765629,32.4157111337
111481,121.273997745,32.4152799657
111482,121.279229748,32.4148485854
111483,121.284461641,32.4144169929
111484,121.289693421,32.4139851882
111485,121.294925089,32.4135531714
111486,121.300156645,32.4131209424
111487,121.305388089,32.4126885013
111488,121.310619421,32.4122558481
111489,121.315850641,32.4118229828
111490,121.321081749,32.4113899054
111491,121.326312744,32.4109566159
111492,121.331543627,32.4105231144
111493,121.336774398,32.4100894008
111494,121.342005056,32.4096554752
111495,121.347235602,32.4092213377
111496,121.352466035,32.4087869881
111497,120.525168821,32.4792229934
111498,120.530416523,32.4788220484
111499,120.53566412,32.478420889
111500,120.540911614,32.4780195151
111501,120.546159003,32.4776179269
111502,120.551406288,32.4772161243
111503,120.556653468,32.4768141073
111504,120.561900544,32.476411876
111505,120.567147515,32.4760094303
111506,120.572394382,32.4756067703
111507,120.577641144,32.475203896
111508,120.582887801,32.4748008074
111509,120.588134353,32.4743975046
111510,120.593380801,32.4739939875
111511,120.598627143,32.4735902561
111512,120.603873381,32.4731863105
111513,120.609119514,32.4727821507
111514,120.640594102,32.4703526941
111515,120.645839498,32.4699470352
111516,120.651084789,32.4695411622
111517,120.656329975,32.4691350751
111518,120.661575054,32.4687287739
111519,120.666820029,32.4683222587
111520,120.672064897,32.4679155295
111521,120.67730966,32.4675085862
111522,120.682554317,32.4671014289
111523,120.687798868,32.4666940577
111524,120.703531887,32.4654706601
111525,120.708776014,32.465062433
111526,120.714020036,32.464653992
111527,120.719263951,32.4642453371
111528,120.72450776,32.4638364683
111529,120.729751463,32.4634273856
111530,120.73499506,32.4630180891
111531,120.74023855,32.4626085788
111532,120.745481934,32.4621988546
111533,120.750725212,32.4617889166
111534,120.755968383,32.4613787648
111535,120.761211447,32.4609683993
111536,120.766454405,32.4605578199
111537,120.771697256,32.4601470268
111538,120.77694,32.45973602
111539,120.782182638,32.4593247995
111540,120.787425169,32.4589133652
111541,120.792667593,32.4585017173
111542,120.79790991,32.4580898557
111543,120.80315212,32.4576777804
111544,120.808394223,32.4572654915
111545,120.813636219,32.456852989
111546,120.818878108,32.4564402728
111547,120.824119889,32.4560273431
111548,120.829361564,32.4556141997
111549,120.834603131,32.4552008428
111550,120.83984459,32.4547872724
111551,120.845085943,32.4543734884
111552,120.850327187,32.4539594909
111553,120.855568325,32.4535452798
111554,120.860809354,32.4531308553
111555,120.866050276,32.4527162173
111556,120.871291091,32.4523013659
111557,120.876531797,32.451886301
111558,120.881772396,32.4514710227
111559,120.887012887,32.4510555309
111560,120.892253271,32.4506398258
111561,120.897493546,32.4502239073
111562,120.902733713,32.4498077754
111563,120.907973772,32.4493914301
111564,120.913213723,32.4489748715
111565,120.918453566,32.4485580996
111566,120.923693301,32.4481411144
111567,120.928932927,32.4477239159
111568,120.934172446,32.4473065041
111569,120.939411855,32.446888879
111570,120.944651157,32.4464710407
111571,120.949890349,32.4460529892
111572,120.955129434,32.4456347245
111573,120.96036841,32.4452162465
111574,120.965607277,32.4447975554
111575,120.970846035,32.4443786511
111576,120.976084685,32.4439595337
111577,120.981323226,32.4435402031
111578,120.986561658,32.4431206593
111579,120.991799981,32.4427009025
111580,120.997038195,32.4422809326
111581,121.0022763,32.4418607496
111582,121.007514296,32.4414403536
111583,121.012752183,32.4410197445
111584,121.017989961,32.4405989224
111585,121.023227629,32.4401778872
111586,121.028465189,32.4397566391
111587,121.033702639,32.439335178
111588,121.038939979,32.4389135039
111589,121.044177211,32.4384916168
111590,121.049414332,32.4380695168
111591,121.054651344,32.4376472039
111592,121.059888247,32.4372246781
111593,121.06512504,32.4368019394
111594,121.070361723,32.4363789879
111595,121.075598296,32.4359558234
111596,121.08083476,32.4355324462
111597,121.086071114,32.4351088561
111598,121.091307358,32.4346850531
111599,121.096543491,32.4342610374
111600,121.101779515,32.4338368089
111601,121.107015429,32.4334123677
111602,121.112251233,32.4329877137
111603,121.117486926,32.4325628469
111604,121.12272251,32.4321377674
111605,121.127957983,32.4317124753
111606,121.133193345,32.4312869704
111607,121.138428597,32.4308612529
111608,121.143663739,32.4304353227
111609,121.14889877,32.4300091799
111610,121.154133691,32.4295828244
111611,121.159368501,32.4291562564
111612,121.164603201,32.4287294757
111613,121.16983779,32.4283024825
111614,121.175072268,32.4278752767
111615,121.180306635,32.4274478584
111616,121.185540891,32.4270202275
111617,121.190775037,32.4265923841
111618,121.196009071,32.4261643283
111619,121.201242995,32.4257360599
111620,121.206476807,32.4253075791
111621,121.211710508,32.4248788858
111622,121.216944098,32.42444998
111623,121.222177577,32.4240208619
111624,121.227410944,32.4235915314
111625,121.2326442,32.4231619884
111626,121.237877345,32.4227322331
111627,121.243110379,32.4223022655
111628,121.2483433,32.4218720854
111629,121.253576111,32.4214416931
111630,121.258808809,32.4210110885
111631,121.264041396,32.4205802715
111632,121.269273871,32.4201492423
111633,121.274506235,32.4197180008
111634,121.279738487,32.4192865471
111635,121.284970626,32.4188548812
111636,121.290202654,32.418423003
111637,121.29543457,32.4179909126
111638,121.300666374,32.4175586101
111639,121.305898066,32.4171260954
111640,121.311129645,32.4166933685
111641,121.316361113,32.4162604295
111642,121.321592468,32.4158272784
111643,121.326823711,32.4153939151
111644,121.332054841,32.4149603398
111645,121.33728586,32.4145265524
111646,121.342516765,32.414092553
111647,120.525641764,32.483671154
111648,120.530889717,32.4832701407
111649,120.536137566,32.4828689129
111650,120.54138531,32.4824674706
111651,120.54663295,32.482065814
111652,120.551880485,32.4816639429
111653,120.557127916,32.4812618574
111654,120.562375243,32.4808595575
111655,120.567622465,32.4804570432
111656,120.572869582,32.4800543146
111657,120.578116595,32.4796513717
111658,120.583363503,32.4792482144
111659,120.588610306,32.4788448428
111660,120.593857004,32.4784412569
111661,120.599103597,32.4780374567
111662,120.646318207,32.474393615
111663,120.651563748,32.4739876728
111664,120.656809183,32.4735815165
111665,120.662054514,32.4731751461
111666,120.667299738,32.4727685616
111667,120.672544857,32.4723617631
111668,120.704013348,32.4699164771
111669,120.709257726,32.4695081804
111670,120.714501998,32.4690996698
111671,120.719746163,32.4686909453
111672,120.724990222,32.4682820068
111673,120.730234175,32.4678728545
111674,120.735478022,32.4674634882
111675,120.740721762,32.4670539081
111676,120.745965396,32.4666441141
111677,120.751208924,32.4662341063
111678,120.756452345,32.4658238846
111679,120.761695659,32.4654134491
111680,120.766938867,32.4650027998
111681,120.772181968,32.4645919368
111682,120.777424962,32.4641808599
111683,120.78266785,32.4637695693
111684,120.78791063,32.463358065
111685,120.793153304,32.4629463469
111686,120.798395871,32.4625344151
111687,120.803638331,32.4621222697
111688,120.808880683,32.4617099105
111689,120.814122929,32.4612973377
111690,120.819365068,32.4608845512
111691,120.824607099,32.4604715512
111692,120.829849023,32.4600583374
111693,120.83509084,32.4596449101
111694,120.840332549,32.4592312692
111695,120.845574151,32.4588174147
111696,120.850815645,32.4584033467
111697,120.856057032,32.4579890651
111698,120.861298311,32.45757457
111699,120.866539483,32.4571598614
111700,120.871780547,32.4567449393
111701,120.877021503,32.4563298036
111702,120.882262351,32.4559144546
111703,120.887503092,32.4554988921
111704,120.892743724,32.4550831161
111705,120.897984249,32.4546671267
111706,120.903224666,32.454250924
111707,120.908464974,32.4538345078
111708,120.913705175,32.4534178783
111709,120.918945267,32.4530010354
111710,120.924185251,32.4525839791
111711,120.929425126,32.4521667095
111712,120.934664894,32.4517492266
111713,120.939904553,32.4513315305
111714,120.945144103,32.450913621
111715,120.950383545,32.4504954983
111716,120.955622879,32.4500771623
111717,120.960862104,32.4496586131
111718,120.96610122,32.4492398506
111719,120.971340227,32.448820875
111720,120.976579126,32.4484016862
111721,120.981817916,32.4479822842
111722,120.987056597,32.447562669
111723,120.992295169,32.4471428407
111724,120.997533632,32.4467227992
111725,121.002771987,32.4463025447
111726,121.008010232,32.445882077
111727,121.013248367,32.4454613963
111728,121.018486394,32.4450405025
111729,121.023724312,32.4446193957
111730,121.02896212,32.4441980758
111731,121.034199819,32.4437765429
111732,121.039437408,32.443354797
111733,121.044674888,32.4429328381
111734,121.049912258,32.4425106663
111735,121.055149519,32.4420882814
111736,121.06038667,32.4416656837
111737,121.065623712,32.441242873
111738,121.070860644,32.4408198494
111739,121.076097466,32.4403966129
111740,121.081334178,32.4399731635
111741,121.086570781,32.4395495013
111742,121.091807273,32.4391256262
111743,121.097043656,32.4387015383
111744,121.102279928,32.4382772376
111745,121.10751609,32.4378527241
111746,121.112752142,32.4374279977
111747,121.117988084,32.4370030587
111748,121.123223916,32.4365779068
111749,121.128459637,32.4361525422
111750,121.133695249,32.4357269649
111751,121.138930749,32.4353011749
111752,121.144166139,32.4348751722
111753,121.149401419,32.4344489568
111754,121.154636588,32.4340225288
111755,121.159871646,32.4335958881
111756,121.165106594,32.4331690348
111757,121.170341431,32.4327419689
111758,121.175576158,32.4323146903
111759,121.180810773,32.4318871992
111760,121.186045278,32.4314594956
111761,121.191279671,32.4310315793
111762,121.196513954,32.4306034506
111763,121.201748125,32.4301751093
111764,121.206982186,32.4297465555
111765,121.212216135,32.4293177893
111766,121.217449973,32.4288888105
111767,121.2226837,32.4284596193
111768,121.227917315,32.4280302157
111769,121.233150819,32.4276005996
111770,121.238384212,32.4271707712
111771,121.243617493,32.4267407303
111772,121.248850663,32.4263104771
111773,121.254083721,32.4258800115
111774,121.259316668,32.4254493335
111775,121.264549503,32.4250184433
111776,121.269782226,32.4245873407
111777,121.275014837,32.4241560258
111778,121.280247336,32.4237244986
111779,121.285479724,32.4232927592
111780,121.290712,32.4228608075
111781,121.295944163,32.4224286436
111782,121.301176215,32.4219962675
111783,121.306408154,32.4215636791
111784,121.311639982,32.4211308786
111785,121.316871697,32.4206978659
111786,121.322103299,32.420264641
111787,121.32733479,32.4198312041
111788,121.332566168,32.4193975549
111789,120.531363015,32.4877182237
111790,120.536611115,32.4873169275
111791,120.54185911,32.4869154169
111792,120.578592151,32.484098838
111793,120.583839309,32.483695612
111794,120.652042812,32.4784341739
111795,120.657288498,32.4780279485
111796,120.662534079,32.4776215088
111797,120.667779553,32.4772148551
111798,120.673024923,32.4768079872
111799,120.704494916,32.4743622845
111800,120.709739544,32.4739539183
111801,120.714984065,32.4735453381
111802,120.720228481,32.473136544
111803,120.72547279,32.4727275359
111804,120.730716994,32.4723183138
111805,120.73596109,32.4719088778
111806,120.741205081,32.4714992279
111807,120.746448965,32.4710893641
111808,120.751692742,32.4706792864
111809,120.756936413,32.4702689948
111810,120.762179978,32.4698584894
111811,120.767423435,32.4694477702
111812,120.772666786,32.4690368371
111813,120.777910031,32.4686256902
111814,120.783153168,32.4682143296
111815,120.788396199,32.4678027551
111816,120.793639122,32.4673909669
111817,120.798881939,32.466978965
111818,120.804124649,32.4665667493
111819,120.809367251,32.4661543199
111820,120.814609747,32.4657416768
111821,120.819852135,32.46532882
111822,120.825094416,32.4649157496
111823,120.83033659,32.4645024655
111824,120.835578656,32.4640889677
111825,120.840820615,32.4636752564
111826,120.846062467,32.4632613314
111827,120.851304211,32.4628471928
111828,120.856545847,32.4624328407
111829,120.861787376,32.4620182749
111830,120.867028797,32.4616034957
111831,120.872270111,32.4611885029
111832,120.877511316,32.4607732966
111833,120.882752414,32.4603578768
111834,120.887993404,32.4599422435
111835,120.893234286,32.4595263967
111836,120.89847506,32.4591103365
111837,120.903715726,32.4586940628
111838,120.908956284,32.4582775757
111839,120.914196734,32.4578608752
111840,120.919437076,32.4574439613
111841,120.924677309,32.457026834
111842,120.929917434,32.4566094934
111843,120.935157451,32.4561919394
111844,120.940397359,32.4557741721
111845,120.945637159,32.4553561914
111846,120.95087685,32.4549379975
111847,120.956116433,32.4545195903
111848,120.961355907,32.4541009698
111849,120.966595272,32.453682136
111850,120.971834529,32.453263089
111851,120.977073676,32.4528438288
111852,120.982312715,32.4524243554
111853,120.987551646,32.4520046687
111854,120.992790467,32.4515847689
111855,120.998029179,32.451164656
111856,121.003267782,32.4507443299
111857,121.008506276,32.4503237906
111858,121.013744661,32.4499030383
111859,121.018982937,32.4494820728
111860,121.024221103,32.4490608942
111861,121.02945916,32.4486395026
111862,121.034697108,32.4482178979
111863,121.039934946,32.4477960802
111864,121.045172675,32.4473740495
111865,121.050410294,32.4469518057
111866,121.055647804,32.446529349
111867,121.060885204,32.4461066793
111868,121.066122494,32.4456837966
111869,121.071359675,32.445260701
111870,121.076596745,32.4448373924
111871,121.081833706,32.4444138709
111872,121.087070557,32.4439901366
111873,121.092307298,32.4435661893
111874,121.09754393,32.4431420292
111875,121.102780451,32.4427176562
111876,121.108016861,32.4422930704
111877,121.113253162,32.4418682718
111878,121.118489353,32.4414432604
111879,121.123725433,32.4410180361
111880,121.128961403,32.4405925991
111881,121.134197262,32.4401669494
111882,121.139433011,32.4397410869
111883,121.14466865,32.4393150116
111884,121.149904178,32.4388887237
111885,121.155139595,32.438462223
111886,121.160374902,32.4380355097
111887,121.165610098,32.4376085837
111888,121.170845184,32.4371814451
111889,121.176080158,32.4367540939
111890,121.181315022,32.43632653
111891,121.186549775,32.4358987535
111892,121.191784417,32.4354707644
111893,121.197018947,32.4350425628
111894,121.202253367,32.4346141486
111895,121.207487676,32.4341855219
111896,121.212721873,32.4337566826
111897,121.217955959,32.4333276308
111898,121.223189934,32.4328983666
111899,121.228423798,32.4324688898
111900,121.23365755,32.4320392007
111901,121.238891191,32.431609299
111902,121.24412472,32.431179185
111903,121.249358138,32.4307488585
111904,121.254591444,32.4303183196
111905,121.259824638,32.4298875684
111906,121.265057721,32.4294566047
111907,121.270290692,32.4290254288
111908,121.275523551,32.4285940405
111909,121.280756298,32.4281624399
111910,121.285988934,32.4277306269
111911,121.291221457,32.4272986017
111912,121.296453869,32.4268663643
111913,121.301686168,32.4264339145
111914,121.306918355,32.4260012526
111915,121.31215043,32.4255683784
111916,121.317382393,32.425135292
111917,121.322614243,32.4247019934
111918,120.657767918,32.482474371
111919,120.663013749,32.4820678621
111920,120.668259474,32.481661139
111921,120.673505094,32.4812542018
111922,120.704976589,32.4788080825
111923,120.710221467,32.4783996467
111924,120.715466239,32.4779909969
111925,120.720710905,32.4775821331
111926,120.725955465,32.4771730553
111927,120.731199918,32.4767637635
111928,120.736444265,32.4763542578
111929,120.741688506,32.4759445381
111930,120.74693264,32.4755346045
111931,120.752176667,32.4751244569
111932,120.757420588,32.4747140955
111933,120.762664403,32.4743035201
111934,120.767908111,32.4738927309
111935,120.773151712,32.4734817278
111936,120.778395206,32.4730705109
111937,120.783638593,32.4726590802
111938,120.788881874,32.4722474356
111939,120.794125047,32.4718355773
111940,120.799368114,32.4714235052
111941,120.804611074,32.4710112193
111942,120.809853926,32.4705987196
111943,120.815096671,32.4701860062
111944,120.820339309,32.4697730791
111945,120.82558184,32.4693599383
111946,120.830824264,32.4689465838
111947,120.83606658,32.4685330156
111948,120.841308789,32.4681192338
111949,120.84655089,32.4677052383
111950,120.851792884,32.4672910292
111951,120.85703477,32.4668766065
111952,120.862276548,32.4664619702
111953,120.867518219,32.4660471203
111954,120.872759782,32.4656320568
111955,120.878001237,32.4652167798
111956,120.883242585,32.4648012892
111957,120.888483824,32.4643855851
111958,120.893724956,32.4639696675
111959,120.898965979,32.4635535364
111960,120.904206895,32.4631371919
111961,120.909447702,32.4627206338
111962,120.914688402,32.4623038624
111963,120.919928993,32.4618868775
111964,120.925169475,32.4614696792
111965,120.93040985,32.4610522675
111966,120.935650116,32.4606346424
111967,120.940890273,32.4602168039
111968,120.946130322,32.4597987521
111969,120.951370263,32.4593804869
111970,120.956610095,32.4589620084
111971,120.961849818,32.4585433166
111972,120.967089433,32.4581244116
111973,120.972328939,32.4577052932
111974,120.977568336,32.4572859616
111975,120.982807624,32.4568664167
111976,120.988046803,32.4564466586
111977,120.993285873,32.4560266873
111978,120.998524835,32.4556065028
111979,121.003763687,32.4551861051
111980,121.00900243,32.4547654943
111981,121.014241064,32.4543446703
111982,121.019479588,32.4539236331
111983,121.024718004,32.4535023829
111984,121.02995631,32.4530809195
111985,121.035194506,32.452659243
111986,121.040432594,32.4522373535
111987,121.045670571,32.4518152509
111988,121.050908439,32.4513929352
111989,121.056146198,32.4509704066
111990,121.061383847,32.4505476649
111991,121.066621386,32.4501247102
111992,121.071858815,32.4497015426
111993,121.077096135,32.4492781619
111994,121.082333344,32.4488545684
111995,121.087570444,32.4484307618
111996,121.092807434,32.4480067424
111997,121.098044314,32.4475825101
111998,121.103281083,32.4471580648
111999,121.108517743,32.4467334068
112000,121.113754292,32.4463085358
112001,121.118990731,32.445883452
112002,121.12422706,32.4454581554
112003,121.129463278,32.445032646
112004,121.134699387,32.4446069237
112005,121.139935384,32.4441809887
112006,121.145171271,32.443754841
112007,121.150407048,32.4433284805
112008,121.155642714,32.4429019072
112009,121.160878269,32.4424751213
112010,121.166113713,32.4420481226
112011,121.171349047,32.4416209113
112012,121.17658427,32.4411934872
112013,121.181819382,32.4407658506
112014,121.187054383,32.4403380013
112015,121.192289273,32.4399099394
112016,121.197524052,32.4394816648
112017,121.20275872,32.4390531777
112018,121.207993277,32.438624478
112019,121.213227722,32.4381955658
112020,121.218462057,32.437766441
112021,121.22369628,32.4373371036
112022,121.228930392,32.4369075538
112023,121.234164392,32.4364777915
112024,121.239398281,32.4360478167
112025,121.244632058,32.4356176294
112026,121.249865724,32.4351872297
112027,121.255099278,32.4347566175
112028,121.26033272,32.434325793
112029,121.265566051,32.433894756
112030,121.27079927,32.4334635066
112031,121.276032377,32.4330320449
112032,121.281265372,32.4326003709
112033,121.286498255,32.4321684844
112034,121.291731027,32.4317363857
112035,121.296963686,32.4313040747
112036,121.302196233,32.4308715514
112037,121.307428668,32.4304388158
112038,121.312660991,32.4300058679
112039,120.700213134,32.4836621623
112040,120.705458369,32.483253871
112041,120.710703497,32.4828453656
112042,120.715948519,32.4824366462
112043,120.721193436,32.4820277127
112044,120.726438246,32.4816185652
112045,120.731682949,32.4812092037
112046,120.736927546,32.4807996282
112047,120.742172037,32.4803898387
112048,120.747416421,32.4799798353
112049,120.752660699,32.4795696179
112050,120.75790487,32.4791591865
112051,120.763148935,32.4787485412
112052,120.768392893,32.4783376821
112053,120.773636744,32.477926609
112054,120.778880488,32.477515322
112055,120.784124125,32.4771038212
112056,120.789367656,32.4766921065
112057,120.79461108,32.476280178
112058,120.799854396,32.4758680357
112059,120.805097606,32.4754556796
112060,120.810340708,32.4750431097
112061,120.815583703,32.474630326
112062,120.820826591,32.4742173286
112063,120.826069372,32.4738041174
112064,120.831312045,32.4733906925
112065,120.836554611,32.4729770539
112066,120.84179707,32.4725632016
112067,120.847039421,32.4721491356
112068,120.852281664,32.4717348559
112069,120.8575238,32.4713203626
112070,120.862765828,32.4709056557
112071,120.868007749,32.4704907351
112072,120.873249561,32.470075601
112073,120.878491266,32.4696602532
112074,120.883732863,32.4692446919
112075,120.888974352,32.468828917
112076,120.894215734,32.4684129286
112077,120.899457007,32.4679967266
112078,120.904698172,32.4675803112
112079,120.909939229,32.4671636822
112080,120.915180177,32.4667468398
112081,120.920421018,32.4663297839
112082,120.92566175,32.4659125145
112083,120.930902374,32.4654950317
112084,120.936142889,32.4650773355
112085,120.941383296,32.4646594259
112086,120.946623595,32.4642413029
112087,120.951863784,32.4638229665
112088,120.957103866,32.4634044167
112089,120.962343838,32.4629856537
112090,120.967583702,32.4625666773
112091,120.972823457,32.4621474875
112092,120.978063104,32.4617280845
112093,120.983302641,32.4613084682
112094,120.988542069,32.4608886387
112095,120.993781389,32.4604685958
112096,120.999020599,32.4600483398
112097,121.004259701,32.4596278705
112098,121.009498693,32.459207188
112099,121.014737576,32.4587862924
112100,121.019976349,32.4583651836
112101,121.025215014,32.4579438616
112102,121.030453569,32.4575223264
112103,121.035692014,32.4571005782
112104,121.040930351,32.4566786168
112105,121.046168577,32.4562564423
112106,121.051406694,32.4558340548
112107,121.056644702,32.4554114542
112108,121.061882599,32.4549886405
112109,121.067120387,32.4545656139
112110,121.072358066,32.4541423742
112111,121.077595634,32.4537189214
112112,121.082833092,32.4532952558
112113,121.088070441,32.4528713771
112114,121.093307679,32.4524472855
112115,121.098544808,32.4520229809
112116,121.103781826,32.4515984634
112117,121.109018734,32.4511737331
112118,121.114255532,32.4507487898
112119,121.11949222,32.4503236336
112120,121.124728798,32.4498982646
112121,121.129965265,32.4494726827
112122,121.135201621,32.449046888
112123,121.140437867,32.4486208805
112124,121.145674003,32.4481946602
112125,121.150910028,32.4477682271
112126,121.156145942,32.4473415813
112127,121.161381746,32.4469147227
112128,121.166617439,32.4464876513
112129,121.171853021,32.4460603673
112130,121.177088492,32.4456328705
112131,121.182323853,32.4452051611
112132,121.187559102,32.4447772389
112133,121.19279424,32.4443491041
112134,121.198029268,32.4439207567
112135,121.203264184,32.4434921967
112136,121.208498989,32.443063424
112137,121.213733683,32.4426344387
112138,121.218968266,32.4422052409
112139,121.224202737,32.4417758305
112140,121.229437097,32.4413462076
112141,121.234671345,32.4409163721
112142,121.239905482,32.4404863241
112143,121.245139507,32.4400560636
112144,121.250373421,32.4396255907
112145,121.255607223,32.4391949052
112146,121.260840914,32.4387640073
112147,121.266074493,32.438332897
112148,121.27130796,32.4379015743
112149,121.276541315,32.4374700391
112150,121.281774558,32.4370382916
112151,121.287007689,32.4366063317
112152,121.292240708,32.4361741594
112153,121.297473615,32.4357417748
112154,120.700694769,32.4881080107
112155,120.705940254,32.4876996499
112156,120.711185633,32.487291075
112157,120.716430906,32.4868822859
112158,120.721676072,32.4864732828
112159,120.726921133,32.4860640656
112160,120.732166086,32.4856546344
112161,120.737410934,32.4852449891
112162,120.742655675,32.4848351298
112163,120.747900309,32.4844250565
112164,120.753144837,32.4840147693
112165,120.758389259,32.483604268
112166,120.763633573,32.4831935528
112167,120.768877781,32.4827826236
112168,120.774121883,32.4823714805
112169,120.779365877,32.4819601235
112170,120.784609764,32.4815485526
112171,120.789853545,32.4811367678
112172,120.795097219,32.4807247692
112173,120.800340785,32.4803125566
112174,120.805584245,32.4799001303
112175,120.810827597,32.4794874901
112176,120.816070842,32.4790746361
112177,120.82131398,32.4786615684
112178,120.826557011,32.4782482868
112179,120.831799934,32.4778347915
112180,120.83704275,32.4774210825
112181,120.842285458,32.4770071597
112182,120.847528059,32.4765930232
112183,120.852770552,32.476178673
112184,120.858012938,32.4757641091
112185,120.863255216,32.4753493315
112186,120.868497386,32.4749343403
112187,120.873739448,32.4745191354
112188,120.878981403,32.4741037169
112189,120.88422325,32.4736880849
112190,120.889464989,32.4732722392
112191,120.894706619,32.4728561799
112192,120.899948142,32.4724399071
112193,120.905189557,32.4720234207
112194,120.910430863,32.4716067208
112195,120.915672061,32.4711898074
112196,120.920913151,32.4707726805
112197,120.926154133,32.47035534
112198,120.931395006,32.4699377862
112199,120.936635771,32.4695200188
112200,120.941876428,32.469102038
112201,120.947116975,32.4686838438
112202,120.952357415,32.4682654362
112203,120.957597745,32.4678468152
112204,120.962837967,32.4674279808
112205,120.96807808,32.4670089331
112206,120.973318085,32.466589672
112207,120.97855798,32.4661701976
112208,120.983797767,32.4657505098
112209,120.989037445,32.4653306088
112210,120.994277013,32.4649104945
112211,120.999516473,32.4644901669
112212,121.004755823,32.464069626
112213,121.009995065,32.4636488719
112214,121.015234197,32.4632279046
112215,121.02047322,32.4628067241
112216,121.025712133,32.4623853303
112217,121.030950937,32.4619637234
112218,121.036189632,32.4615419034
112219,121.041428217,32.4611198702
112220,121.046666693,32.4606976239
112221,121.051905059,32.4602751644
112222,121.057143315,32.4598524919
112223,121.062381462,32.4594296062
112224,121.067619499,32.4590065075
112225,121.072857426,32.4585831958
112226,121.078095243,32.458159671
112227,121.08333295,32.4577359332
112228,121.088570548,32.4573119823
112229,121.093808035,32.4568878185
112230,121.099045412,32.4564634417
112231,121.104282679,32.456038852
112232,121.109519836,32.4556140493
112233,121.114756883,32.4551890337
112234,121.119993819,32.4547638052
112235,121.125230645,32.4543383638
112236,121.130467361,32.4539127094
112237,121.135703966,32.4534868423
112238,121.140940461,32.4530607623
112239,121.146176845,32.4526344694
112240,121.151413119,32.4522079637
